Symbol,Company Name,Security Name,Market Category,Test Issue,Financial Status,Round Lot Size
TICC,TICC Capital Corp.,TICC Capital Corp. - Closed End Fund,Q,N,N,100.0
TIGR,TigerLogic Corporation,TigerLogic Corporation - Common Stock,S,N,D,100.0
TILE,"Interface, Inc.","Interface, Inc. - Common Stock",Q,N,N,100.0
TINY,"Harris & Harris Group, Inc.","Harris & Harris Group, Inc. - Common Stock",G,N,N,100.0
TIPT,Tiptree Financial Inc.,Tiptree Financial Inc. - Class A Common Stock,S,N,N,100.0
TISA,"Top Image Systems, Ltd.","Top Image Systems, Ltd. - Ordinary Shares",S,N,N,100.0
TITN,Titan Machinery Inc.,Titan Machinery Inc. - Common Stock,Q,N,N,100.0
TIVO,TiVo Inc.,TiVo Inc. - Common Stock,Q,N,N,100.0
TKAI,"Tokai Pharmaceuticals, Inc.","Tokai Pharmaceuticals, Inc. - Common Stock",G,N,N,100.0
TKMR,Tekmira Pharmaceuticals Corp,Tekmira Pharmaceuticals Corp - Common Stock,S,N,N,100.0
TLF,"Tandy Leather Factory, Inc.","Tandy Leather Factory, Inc. - Common Stock",G,N,N,100.0
TLMR,"Talmer Bancorp, Inc.","Talmer Bancorp, Inc. - Class A Common Stock",S,N,N,100.0
TLOG,TetraLogic Pharmaceuticals Corporation,TetraLogic Pharmaceuticals Corporation - Common Stock,G,N,N,100.0
TNAV,"Telenav, Inc.","Telenav, Inc. - Common Stock",Q,N,N,100.0
TNDM,"Tandem Diabetes Care, Inc.","Tandem Diabetes Care, Inc. - Common Stock",G,N,N,100.0
TNGO,"Tangoe, Inc.","Tangoe, Inc. - Common Stock",Q,N,N,100.0
TNXP,Tonix Pharmaceuticals Holding Corp.,Tonix Pharmaceuticals Holding Corp. - Common Stock,G,N,N,100.0
TOPS,TOP Ships Inc.,TOP Ships Inc. - Common Stock,Q,N,N,100.0
TORM,TOR Minerals International Inc,TOR Minerals International Inc - Common Stock,S,N,N,100.0
TOUR,Tuniu Corporation,Tuniu Corporation - American Depositary Shares,G,N,N,100.0
TOWN,Towne Bank,Towne Bank - Common Stock,Q,N,N,100.0
TQQQ,ProShares UltraPro QQQ,ProShares UltraPro QQQ,G,N,N,100.0
TRAK,"Dealertrack Technologies, Inc.","Dealertrack Technologies, Inc. - Common Stock",Q,N,N,100.0
TRCB,Two River Bancorp,Two River Bancorp - Common Stock,S,N,N,100.0
TRCH,"Torchlight Energy Resources, Inc.","Torchlight Energy Resources, Inc. - Common Stock",S,N,N,100.0
TREE,"LendingTree, Inc.","LendingTree, Inc. - Common Stock",Q,N,N,100.0
TRGT,"Targacept, Inc.","Targacept, Inc. - Common Stock",Q,N,N,100.0
TRIB,Trinity Biotech plc,Trinity Biotech plc - American Depositary Shares each representing 4 A Ordinary Shares,Q,N,N,100.0
TRIL,Trillium Therapeutics Inc.,Trillium Therapeutics Inc. - Common Shares,S,N,N,100.0
TRIP,"TripAdvisor, Inc.","TripAdvisor, Inc. - Common Stock",Q,N,N,100.0
TRIV,"TriVascular Technologies, Inc.","TriVascular Technologies, Inc. - Common Stock",Q,N,N,100.0
TRMB,Trimble Navigation Limited,Trimble Navigation Limited - Common Stock,Q,N,N,100.0
TRMK,Trustmark Corporation,Trustmark Corporation - Common Stock,Q,N,N,100.0
TRNS,"Transcat, Inc.","Transcat, Inc. - Common Stock",G,N,N,100.0
TRNX,Tornier N.V.,Tornier N.V. - Ordinary Shares,Q,N,N,100.0
TROV,"TrovaGene, Inc.","TrovaGene, Inc. - Common Stock",S,N,N,100.0
TROVU,"TrovaGene, Inc.","TrovaGene, Inc. - Unit",S,N,N,100.0
TROVW,"TrovaGene, Inc.","TrovaGene, Inc. - Warrant",S,N,N,100.0
TROW,"T. Rowe Price Group, Inc.","T. Rowe Price Group, Inc. - Common Stock",Q,N,N,100.0
TRS,TriMas Corporation,TriMas Corporation - Common Stock,Q,N,N,100.0
TRST,TrustCo Bank Corp NY,TrustCo Bank Corp NY - Common Stock,Q,N,N,100.0
TRTL,Terrapin 3 Acquisition Corporation,Terrapin 3 Acquisition Corporation - Class A Common Stock,S,N,N,100.0
TRTLU,Terrapin 3 Acquisition Corporation,Terrapin 3 Acquisition Corporation - Units,S,N,N,100.0
TRTLW,Terrapin 3 Acquisition Corporation,Terrapin 3 Acquisition Corporation - Warrants,S,N,N,100.0
TRUE,"TrueCar, Inc.","TrueCar, Inc. - Common Stock",Q,N,N,100.0
TRVN,"Trevena, Inc.","Trevena, Inc. - Common Stock",Q,N,N,100.0
TSBK,"Timberland Bancorp, Inc.","Timberland Bancorp, Inc. - Common Stock",G,N,N,100.0
TSC,"TriState Capital Holdings, Inc.","TriState Capital Holdings, Inc. - Common Stock",Q,N,N,100.0
TSCO,Tractor Supply Company,Tractor Supply Company - Common Stock,Q,N,N,100.0
TSEM,Tower Semiconductor Ltd.,Tower Semiconductor Ltd. - Ordinary Shares,Q,N,N,100.0
TSLA,"Tesla Motors, Inc.","Tesla Motors, Inc. - Common Stock",Q,N,N,100.0
TSRA,"Tessera Technologies, Inc.","Tessera Technologies, Inc. - Common Stock",Q,N,N,100.0
TSRE,"Trade Street Residential, Inc.","Trade Street Residential, Inc. - Common Stock",G,N,N,100.0
TSRI,"TSR, Inc.","TSR, Inc. - Common Stock",S,N,N,100.0
TSRO,"TESARO, Inc.","TESARO, Inc. - Common Stock",Q,N,N,100.0
TST,"TheStreet, Inc.","TheStreet, Inc. - Common Stock",G,N,N,100.0
TSYS,"TeleCommunication Systems, Inc.","TeleCommunication Systems, Inc. - Class A Common Stock",Q,N,N,100.0
TTEC,"TeleTech Holdings, Inc.","TeleTech Holdings, Inc. - Common Stock",Q,N,N,100.0
TTEK,"Tetra Tech, Inc.","Tetra Tech, Inc. - Common Stock",Q,N,N,100.0
TTGT,"TechTarget, Inc.","TechTarget, Inc. - Common Stock",G,N,N,100.0
TTHI,"Transition Therapeutics, Inc.","Transition Therapeutics, Inc. - Ordinary Shares (Canada)",G,N,N,100.0
TTMI,"TTM Technologies, Inc.","TTM Technologies, Inc. - Common Stock",Q,N,N,100.0
TTOO,"T2 Biosystems, Inc.","T2 Biosystems, Inc. - Common Stock",G,N,N,100.0
TTPH,"Tetraphase Pharmaceuticals, Inc.","Tetraphase Pharmaceuticals, Inc. - Common Stock",Q,N,N,100.0
TTS,"Tile Shop Hldgs, Inc.","Tile Shop Hldgs, Inc. - Common Stock",Q,N,N,100.0
TTWO,Take,"Take-Two Interactive Software, Inc. - Common Stock",Q,N,N,100.0
TUBE,"TubeMogul, Inc.","TubeMogul, Inc. - Common Stock",Q,N,N,100.0
TUES,Tuesday Morning Corp.,Tuesday Morning Corp. - Common Stock,Q,N,N,100.0
TUSA,First Trust Total US Market AlphaDEX ETF,First Trust Total US Market AlphaDEX ETF,G,N,N,100.0
TVIX,Credit Suisse AG,Credit Suisse AG - VelocityShares Daily 2x VIX Short Term ETN,G,N,N,100.0
TVIZ,Credit Suisse AG,Credit Suisse AG - VelocityShares Daily 2x VIX Medium Term ETN,G,N,N,100.0
TWER,Towerstream Corporation,Towerstream Corporation - Common Stock,S,N,N,100.0
TWIN,"Twin Disc, Incorporated","Twin Disc, Incorporated - Common Stock",Q,N,N,100.0
TWMC,Trans World Entertainment Corp.,Trans World Entertainment Corp. - Common Stock,G,N,N,100.0
TWOU,"2U, Inc.","2U, Inc. - Common Stock",Q,N,N,100.0
TXN,Texas Instruments Incorporated,Texas Instruments Incorporated - Common Stock,Q,N,N,100.0
TXRH,"Texas Roadhouse, Inc.","Texas Roadhouse, Inc. - Common Stock",Q,N,N,100.0
TYPE,Monotype Imaging Holdings Inc.,Monotype Imaging Holdings Inc. - Common Stock,Q,N,N,100.0
TZOO,Travelzoo Inc.,Travelzoo Inc. - Common Stock,Q,N,N,100.0
UACL,"Universal Truckload Services, Inc.","Universal Truckload Services, Inc. - Common Stock",Q,N,N,100.0
UAE,iShares MSCI UAE Capped ETF,iShares MSCI UAE Capped ETF,G,N,N,100.0
UBCP,"United Bancorp, Inc.","United Bancorp, Inc. - Common Stock",S,N,N,100.0
UBFO,United Security Bancshares,United Security Bancshares - Common Stock,Q,N,N,100.0
UBIC,"UBIC, Inc.","UBIC, Inc. - American Depositary Shares",Q,N,N,100.0
UBNK,"United Financial Bancorp, Inc.","United Financial Bancorp, Inc.  - Common Stock",Q,N,N,100.0
UBNT,"Ubiquiti Networks, Inc.","Ubiquiti Networks, Inc. - Common Stock",Q,N,N,100.0
UBOH,"United Bancshares, Inc.","United Bancshares, Inc. - Common Stock",G,N,N,100.0
UBSH,Union Bankshares Corporation,Union Bankshares Corporation - Common Stock,Q,N,N,100.0
UBSI,"United Bankshares, Inc.","United Bankshares, Inc. - Common Stock",Q,N,N,100.0
UCBA,United Community Bancorp,United Community Bancorp - Common Stock,G,N,N,100.0
UCBI,"United Community Banks, Inc.","United Community Banks, Inc. - Common Stock",Q,N,N,100.0
UCFC,United Community Financial Corp.,United Community Financial Corp. - Common Stock,Q,N,N,100.0
UCTT,"Ultra Clean Holdings, Inc.","Ultra Clean Holdings, Inc. - Common Stock",Q,N,N,100.0
UDF,United Development Funding IV,United Development Funding IV - Common Shares of Beneficial Interest,Q,N,N,100.0
UEIC,Universal Electronics Inc.,Universal Electronics Inc. - Common Stock,Q,N,N,100.0
UEPS,"Net 1 UEPS Technologies, Inc.","Net 1 UEPS Technologies, Inc. - Common Stock",Q,N,N,100.0
UFCS,"United Fire Group, Inc","United Fire Group, Inc - Common Stock",Q,N,N,100.0
UFPI,"Universal Forest Products, Inc.","Universal Forest Products, Inc. - Common Stock",Q,N,N,100.0
UFPT,"UFP Technologies, Inc.","UFP Technologies, Inc. - Common Stock",S,N,N,100.0
UG,United,"United-Guardian, Inc. - Common Stock",G,N,N,100.0
UGLD,Credit Suisse AG,Credit Suisse AG - VelocityShares 3x Long Gold ETN,G,N,N,100.0
UHAL,Amerco,Amerco - Common Stock,Q,N,N,100.0
UIHC,United Insurance Holdings Corp.,United Insurance Holdings Corp. - Common Stock,S,N,N,100.0
ULBI,Ultralife Corporation,Ultralife Corporation - Common Stock,G,N,N,100.0
ULTA,"Ulta Salon, Cosmetics & Fragrance, Inc.","Ulta Salon, Cosmetics & Fragrance, Inc. - Common Stock",Q,N,N,100.0
ULTI,"The Ultimate Software Group, Inc.","The Ultimate Software Group, Inc. - Common Stock",Q,N,N,100.0
ULTR,Ultrapetrol (Bahamas) Limited,Ultrapetrol (Bahamas) Limited - common stock,Q,N,N,100.0
UMBF,UMB Financial Corporation,UMB Financial Corporation - Common Stock,Q,N,N,100.0
UMPQ,Umpqua Holdings Corporation,Umpqua Holdings Corporation - Common Stock,Q,N,N,100.0
UNAM,Unico American Corporation,Unico American Corporation - Common Stock,G,N,N,100.0
UNB,"Union Bankshares, Inc.","Union Bankshares, Inc. - Common Stock",G,N,N,100.0
UNFI,"United Natural Foods, Inc.","United Natural Foods, Inc. - Common Stock",Q,N,N,100.0
UNIS,Unilife Corporation,Unilife Corporation - Common Stock,G,N,N,100.0
UNTD,"United Online, Inc.","United Online, Inc. - Common Stock",Q,N,N,100.0
UNTY,"Unity Bancorp, Inc.","Unity Bancorp, Inc. - Common Stock",G,N,N,100.0
UNXL,Uni,"Uni-Pixel, Inc. - Common Stock",S,N,N,100.0
UPI,"Uroplasty, Inc.","Uroplasty, Inc. - Common Stock",S,N,N,100.0
UPIP,"Unwired Planet, Inc.","Unwired Planet, Inc. - Common Stock",Q,N,N,100.0
UPLD,"Upland Software, Inc.","Upland Software, Inc. - Common Stock",G,N,N,100.0
URBN,"Urban Outfitters, Inc.","Urban Outfitters, Inc. - Common Stock",Q,N,N,100.0
URRE,"Uranium Resources, Inc.","Uranium Resources, Inc. - Common Stock",S,N,N,100.0
USAK,"USA Truck, Inc.","USA Truck, Inc. - Common Stock",Q,N,N,100.0
USAP,"Universal Stainless & Alloy Products, Inc.","Universal Stainless & Alloy Products, Inc. - Common Stock",Q,N,N,100.0
USAT,"USA Technologies, Inc.","USA Technologies, Inc. - Common Stock",G,N,N,100.0
USATP,"USA Technologies, Inc.","USA Technologies, Inc. - Preferred Stock",G,N,N,100.0
USBI,"United Security Bancshares, Inc.","United Security Bancshares, Inc. - Common Stock",S,N,N,100.0
USCR,"U S Concrete, Inc.","U S Concrete, Inc. - Common Stock",S,N,N,100.0
USEG,U.S. Energy Corp.,U.S. Energy Corp. - Common Stock,S,N,N,100.0
USLM,"United States Lime & Minerals, Inc.","United States Lime & Minerals, Inc. - Common Stock",Q,N,N,100.0
USLV,Credit Suisse AG,Credit Suisse AG - VelocityShares 3x Long Silver ETN,G,N,N,100.0
USMD,"USMD Holdings, Inc.","USMD Holdings, Inc. - Common Stock",S,N,N,100.0
USTR,United Stationers Inc.,United Stationers Inc. - Common Stock,Q,N,N,100.0
UTEK,"Ultratech, Inc.","Ultratech, Inc. - Common Stock",Q,N,N,100.0
UTHR,United Therapeutics Corporation,United Therapeutics Corporation - Common Stock,Q,N,N,100.0
UTIW,UTi Worldwide Inc.,UTi Worldwide Inc. - Ordinary Shares,Q,N,N,100.0
UTMD,"Utah Medical Products, Inc.","Utah Medical Products, Inc. - Common Stock",Q,N,N,100.0
UTSI,UTStarcom Holdings Corp,UTStarcom Holdings Corp - Ordinary Shares,Q,N,N,100.0
UVSP,Univest Corporation of Pennsylvania,Univest Corporation of Pennsylvania - Common Stock,Q,N,N,100.0
VA,Virgin America Inc.,Virgin America Inc. - Common Stock,Q,N,N,100.0
VALU,"Value Line, Inc.","Value Line, Inc. - Common Stock",G,N,N,100.0
VALX,Validea Market Legends ETF,Validea Market Legends ETF,G,N,N,100.0
VASC,"Vascular Solutions, Inc.","Vascular Solutions, Inc. - Common Stock",Q,N,N,100.0
VBFC,Village Bank and Trust Financial Corp.,Village Bank and Trust Financial Corp. - Common Stock,S,N,D,100.0
VBIV,VBI Vaccines Inc.,VBI Vaccines Inc. - Common Stock,S,N,N,100.0
VBLT,Vascular Biogenics Ltd.,Vascular Biogenics Ltd. - Ordinary Shares,G,N,N,100.0
VBND,Vident Core U.S. Bond Strategy Fund,Vident Core U.S. Bond Strategy Fund,G,N,N,100.0
VBTX,"Veritex Holdings, Inc.","Veritex Holdings, Inc. - Common Stock",G,N,N,100.0
VCEL,Vericel Corporation,Vericel Corporation - Common Stock,S,N,N,100.0
VCIT,Vanguard Intermediate,Vanguard Intermediate-Term Corporate Bond ETF,G,N,N,100.0
VCLT,Vanguard Long,Vanguard Long-Term Corporate Bond ETF,G,N,N,100.0
VCSH,Vanguard Short,Vanguard Short-Term Corporate Bond ETF,G,N,N,100.0
VCYT,"Veracyte, Inc.","Veracyte, Inc. - Common Stock",G,N,N,100.0
VDSI,"VASCO Data Security International, Inc.","VASCO Data Security International, Inc. - Common Stock",S,N,N,100.0
VECO,Veeco Instruments Inc.,Veeco Instruments Inc. - Common Stock,Q,N,N,100.0
VGGL,Viggle Inc.,Viggle Inc. - Common Stock,S,N,N,100.0
VGIT,Vanguard Intermediate,Vanguard Intermediate -Term Government Bond ETF,G,N,N,100.0
VGLT,Vanguard Long,Vanguard Long-Term Government Bond ETF,G,N,N,100.0
VGSH,Vanguard Short,Vanguard Short-Term Government ETF,G,N,N,100.0
VIA,Viacom Inc.,Viacom Inc. - Class A Common Stock,Q,N,N,100.0
VIAB,Viacom Inc.,Viacom Inc. - Class B Common Stock,Q,N,N,100.0
VIAS,"Viasystems Group, Inc.","Viasystems Group, Inc. - Common Stock",G,N,N,100.0
VICL,Vical Incorporated,Vical Incorporated - Common Stock,Q,N,N,100.0
VICR,Vicor Corporation,Vicor Corporation - Common Stock,Q,N,N,100.0
VIDE,Video Display Corporation,Video Display Corporation - Common Stock,G,N,D,100.0
VIDI,Vident International Equity Fund,Vident International Equity Fund,G,N,N,100.0
VIEW,"Viewtran Group, Inc.","Viewtran Group, Inc. - Common Stock",Q,N,N,100.0
VIIX,Credit Suisse AG,Credit Suisse AG - VelocityShares VIX Short Term ETN,G,N,N,100.0
VIIZ,Credit Suisse AG,Credit Suisse AG - VelocityShares VIX Medium Term ETN,G,N,N,100.0
VIMC,Vimicro International Corporation,"Vimicro International Corporation - American depositary shares, each representing four ordinary shares",G,N,N,100.0
VIP,VimpelCom Ltd.,VimpelCom Ltd. - American Depositary Shares,Q,N,N,100.0
VIRC,Virco Manufacturing Corporation,Virco Manufacturing Corporation - Common Stock,G,N,N,100.0
VISN,"VisionChina Media, Inc.","VisionChina Media, Inc. - American Depositary Shares, each representing one Common Share",Q,N,N,100.0
VIVO,Meridian Bioscience Inc.,Meridian Bioscience Inc. - Common Stock,Q,N,N,100.0
VLCCF,Knightsbridge Shipping Limited,Knightsbridge Shipping Limited - Common Stock,Q,N,N,100.0
VLGEA,"Village Super Market, Inc.","Village Super Market, Inc. - Class A Common Stock",Q,N,N,100.0
VLTC,Voltari Corporation,Voltari Corporation - Common Stock,S,N,D,100.0
VLYWW,Valley National Bancorp,Valley National Bancorp - Warrants 07/01/2015,S,N,N,100.0
VMBS,Vanguard Mortgage,Vanguard Mortgage-Backed Securities ETF,G,N,N,100.0
VNDA,Vanda Pharmaceuticals Inc.,Vanda Pharmaceuticals Inc. - Common Stock,G,N,N,100.0
VNET,"21Vianet Group, Inc.","21Vianet Group, Inc. - American Depositary Shares",Q,N,N,100.0
VNOM,Viper Energy Partners LP,Viper Energy Partners LP - Common Unit,Q,N,N,100.0
VNQI,Vanguard Global ex,Vanguard Global ex-U.S. Real Estate ETF,G,N,N,100.0
VNR,Vanguard Natural Resources LLC,Vanguard Natural Resources LLC - Common Units,Q,N,N,100.0
VNRAP,Vanguard Natural Resources LLC,Vanguard Natural Resources LLC - 7.875% Series A Cumulative Redeemable Perpetual Preferred Unit,Q,N,N,100.0
VNRBP,Vanguard Natural Resources LLC,Vanguard Natural Resources LLC - 7.625% Series B Cumulative Redeemable Perpetual Preferred Unit,Q,N,N,100.0
VNRCP,Vanguard Natural Resources LLC,Vanguard Natural Resources LLC - 7.75% Series C Cumulative Redeemable Perpetual Preferred Unit,Q,N,N,100.0
VOD,Vodafone Group Plc,Vodafone Group Plc - American Depositary Shares each representing ten Ordinary Shares,Q,N,N,100.0
VOLC,Volcano Corporation,Volcano Corporation - Common Stock,Q,N,N,100.0
VONE,Vanguard Russell 1000 ETF,Vanguard Russell 1000 ETF,G,N,N,100.0
VONG,Vanguard Russell 1000 Growth ETF,Vanguard Russell 1000 Growth ETF,G,N,N,100.0
VONV,Vanguard Russell 1000 Value ETF,Vanguard Russell 1000 Value ETF,G,N,N,100.0
VOXX,VOXX International Corporation,VOXX International Corporation - Class A Common Stock,Q,N,N,100.0
VPCO,Vapor Corp.,Vapor Corp. - Common Stock,S,N,N,100.0
VRA,"Vera Bradley, Inc.","Vera Bradley, Inc. - Common Stock",Q,N,N,100.0
VRML,"Vermillion, Inc.","Vermillion, Inc. - Common Stock",S,N,N,100.0
VRNG,"Vringo, Inc.","Vringo, Inc. - Common Stock",S,N,D,100.0
VRNGW,"Vringo, Inc.","Vringo, Inc. - Warrants",S,N,N,100.0
VRNS,"Varonis Systems, Inc.","Varonis Systems, Inc. - Common Stock",Q,N,N,100.0
VRNT,Verint Systems Inc.,Verint Systems Inc. - Common Stock,Q,N,N,100.0
VRSK,"Verisk Analytics, Inc.","Verisk Analytics, Inc. - Class A Common Stock",Q,N,N,100.0
VRSN,"VeriSign, Inc.","VeriSign, Inc. - Common Stock",Q,N,N,100.0
VRTA,"Vestin Realty Mortgage I, Inc.","Vestin Realty Mortgage I, Inc. - Common Stock",G,N,N,100.0
VRTB,"Vestin Realty Mortgage II, Inc.","Vestin Realty Mortgage II, Inc. - Common Stock",Q,N,N,100.0
VRTS,"Virtus Investment Partners, Inc.","Virtus Investment Partners, Inc. - Common Stock",Q,N,N,100.0
VRTU,Virtusa Corporation,Virtusa Corporation - common stock,Q,N,N,100.0
VRTX,Vertex Pharmaceuticals Incorporated,Vertex Pharmaceuticals Incorporated - Common Stock,Q,N,N,100.0
VSAR,"Versartis, Inc.","Versartis, Inc. - Common Stock",Q,N,N,100.0
VSAT,"ViaSat, Inc.","ViaSat, Inc. - Common Stock",Q,N,N,100.0
VSCI,Vision,"Vision-Sciences, Inc. - Common Stock",S,N,N,100.0
VSCP,"VirtualScopics, Inc.","VirtualScopics, Inc. - Common Stock",S,N,N,100.0
VSEC,VSE Corporation,VSE Corporation - Common Stock,Q,N,N,100.0
VSTM,"Verastem, Inc.","Verastem, Inc. - Common Stock",G,N,N,100.0
VTAE,"Vitae Pharmaceuticals, Inc.","Vitae Pharmaceuticals, Inc. - Common Stock",G,N,N,100.0
VTHR,Vanguard Russell 3000 ETF,Vanguard Russell 3000 ETF,G,N,N,100.0
VTIP,Vanguard Short,Vanguard Short-Term Inflation-Protected Securities Index Fund,G,N,N,100.0
VTL,"Vital Therapies, Inc.","Vital Therapies, Inc. - Common Stock",Q,N,N,100.0
VTNR,"Vertex Energy, Inc","Vertex Energy, Inc - Common Stock",S,N,N,100.0
VTSS,Vitesse Semiconductor Corporation,Vitesse Semiconductor Corporation - Common Stock,G,N,N,100.0
VTWG,Vanguard Russell 2000 Growth ETF,Vanguard Russell 2000 Growth ETF,G,N,N,100.0
VTWO,Vanguard Russell 2000 ETF,Vanguard Russell 2000 ETF,G,N,N,100.0
VTWV,Vanguard Russell 2000 Value ETF,Vanguard Russell 2000 Value ETF,G,N,N,100.0
VUSE,Vident Core US Equity ETF,Vident Core US Equity ETF,G,N,N,100.0
VVUS,"VIVUS, Inc.","VIVUS, Inc. - Common Stock",Q,N,N,100.0
VWOB,Vanguard Emerging Markets Government Bond ETF,Vanguard Emerging Markets Government Bond ETF,G,N,N,100.0
VWR,VWR Corporation,VWR Corporation - Common Stock,Q,N,N,100.0
VXUS,Vanguard Total International Stock ETF,Vanguard Total International Stock ETF,G,N,N,100.0
VYFC,Valley Financial Corporation,Valley Financial Corporation - Common Stock,S,N,N,100.0
WABC,Westamerica Bancorporation,Westamerica Bancorporation - Common Stock,Q,N,N,100.0
WAFD,"Washington Federal, Inc.","Washington Federal, Inc. - Common Stock",Q,N,N,100.0
WAFDW,"Washington Federal, Inc.","Washington Federal, Inc. - Warrants 11/14/2018",Q,N,N,100.0
WASH,"Washington Trust Bancorp, Inc.","Washington Trust Bancorp, Inc. - Common Stock",Q,N,N,100.0
WATT,Energous Corporation,Energous Corporation - Common Stock,S,N,N,100.0
WAVX,Wave Systems Corp.,Wave Systems Corp. - Class A Common Stock,S,N,N,100.0
WAYN,Wayne Savings Bancshares Inc.,Wayne Savings Bancshares Inc. - Common Stock,G,N,N,100.0
WB,Weibo Corporation,Weibo Corporation - American Depositary Share,Q,N,N,100.0
WBA,"Walgreens Boots Alliance, Inc.","Walgreens Boots Alliance, Inc. - Common Stock",Q,N,N,100.0
WBB,"Westbury Bancorp, Inc.","Westbury Bancorp, Inc. - Common Stock",S,N,N,100.0
WBKC,"Wolverine Bancorp, Inc.","Wolverine Bancorp, Inc. - Common Stock",S,N,N,100.0
WBMD,WebMD Health Corp,WebMD Health Corp - Common Stock,Q,N,N,100.0
WDC,Western Digital Corporation,Western Digital Corporation - Common Stock,Q,N,N,100.0
WDFC,WD,WD-40 Company - Common Stock,Q,N,N,100.0
WEBK,"Wellesley Bancorp, Inc.","Wellesley Bancorp, Inc. - Common Stock",S,N,N,100.0
WEN,Wendy's Company (The),Wendy's Company (The) - Common Stock,Q,N,N,100.0
WERN,"Werner Enterprises, Inc.","Werner Enterprises, Inc. - Common Stock",Q,N,N,100.0
WETF,"WisdomTree Investments, Inc.","WisdomTree Investments, Inc. - Common Stock",Q,N,N,100.0
WEYS,"Weyco Group, Inc.","Weyco Group, Inc. - Common Stock",Q,N,N,100.0
WFBI,WashingtonFirst Bankshares Inc,WashingtonFirst Bankshares Inc - Common Stock,S,N,N,100.0
WFD,"Westfield Financial, Inc.","Westfield Financial, Inc. - Common Stock",Q,N,N,100.0
WFM,"Whole Foods Market, Inc.","Whole Foods Market, Inc. - Common Stock",Q,N,N,100.0
WGBS,WaferGen Bio,"WaferGen Bio-systems, Inc. - Common Stock",S,N,N,100.0
WHF,"WhiteHorse Finance, Inc.","WhiteHorse Finance, Inc. - Common Stock",Q,N,N,100.0
WHFBL,"WhiteHorse Finance, Inc.","WhiteHorse Finance, Inc. - 6.50% Senior Notes due 2020",Q,N,N,100.0
WHLM,"Wilhelmina International, Inc.","Wilhelmina International, Inc. - Common Stock",S,N,N,100.0
